"4028808c0b82e61d010b8305b8870001","10aaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","402880f60a070a69010a070d55590006","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","2006-05-30 10:00:58","4b2b6f2e20d623df0120ebd3c52b788f","2006-05-30 10:00:58","Y","接货车","D","Y",\N,\N,"04","15","2130",0.800,1000.000,0.200,5000.000,0.500,2000.000
"4028808c0b82e61d010b8306a08a0002","10aaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","402880f60a070a69010a070d55590006","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","2006-05-30 10:01:57","4b2b6f2e214c042a01214e63b70c4cca","2006-05-30 10:01:57","Y","摩配城（摩托配件、汽配）","F","Y",\N,\N,"05","16","2130",0.800,1000.000,0.200,5000.000,0.500,2000.000
"4028808c0b82e61d010b831d89430003","10aaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","402880f60a070a69010a070d55590006","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","2006-05-30 10:26:58","4b2b6f2e20d623df0120ebd3c52b788f","2006-05-30 10:26:58","Y","商品大世界(家具、电器,广告材料)","S","Y",\N,\N,"09","17","2130",0.800,1000.000,0.200,5000.000,0.500,2000.000
"4028808c0b82e61d010b83aeff390007","10aaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","402880f60a070a69010a070d55590006","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","2006-05-30 13:05:51","4b2b6f2e20d623df0120ebd3c52b788f","2010-11-19 21:59:25","Y","商品大世界(家俱,电器,广告材料)","P","Y",\N,\N,"08","18","2130",0.800,1000.000,0.200,5000.000,0.500,2000.000
"4028808c0b82e61d010b83afd9db0008","10aaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","402880f60a070a69010a070d55590006","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","2006-05-30 13:06:47","4b2b6f2e214c042a01214e63b70c4cca","2006-05-30 13:06:47","Y","北环(水产,调料)","K","Y",\N,\N,"07","19","2130",0.800,1000.000,0.200,5000.000,0.500,2000.000
"4028808c0b82e61d010b83b0fd730009","10aaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","402880f60a070a69010a070d55590006","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","2006-05-30 13:08:02","4b2b6f2e214c042a01214e63b70c4cca","2007-03-26 10:52:27","Y","洁具市场(洁具,汽配)","J","Y",\N,\N,"06","20","2130",0.800,1000.000,0.200,5000.000,0.500,2000.000
"4028808c0b82e61d010b83b1758b000a","10aaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","402880f60a070a69010a070d55590006","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","2006-05-30 13:08:33","4b2b6f2e20d623df0120ebe490e97a47","2006-05-30 10:26:58","Y","灯具城(灯具,鞋)","V","Y",\N,\N,"10","21","2130",0.800,1000.000,0.200,5000.000,0.500,2000.000
"4028808c0b82e61d010b83e82d1b0150","10aaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","402880f60a070a69010a070d55590006","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","2006-05-30 14:08:19","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","2006-05-30 14:08:19","Y",\N,"共享数据","Y",\N,\N,"99","11","2130",0.800,1000.000,0.200,5000.000,0.500,2000.000
"4028808c0b846a6f010b84c9ce7b00d0","4028808c0b82e61d010b83b34fd1000b","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","2006-05-30 18:14:46","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","2006-05-30 18:14:46","Y",\N,"邯","Y",\N,\N,"50",\N,"2130",0.800,1000.000,0.200,5000.000,0.500,2000.000
"4028808c0b88034e010b8815a98e0001","4028808c0b82e61d010b83b41695000c","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","2006-05-31 09:36:29","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","2006-05-31 09:36:29","Y",\N,"邢","Y",\N,\N,"51",\N,"2130",0.800,1000.000,0.200,5000.000,0.500,2000.000
