1,Tue Jul 05 08:43:37 UTC 2011,10000.0,level_99,1,999999999.0,Tue Jul 05 08:43:37 UTC 2011
2,Tue Jul 05 08:43:37 UTC 2011,5000.0,level_88,1,10000.0,Tue Jul 05 08:43:37 UTC 2011
3,Tue Jul 05 08:43:37 UTC 2011,1000.0,level_66,1,5000.0,Tue Jul 05 08:43:37 UTC 2011
4,Tue Jul 05 08:43:37 UTC 2011,0.0,level_11,1,1000.0,Tue Jul 05 08:43:37 UTC 2011
5,Tue Jul 05 08:43:37 UTC 2011,10000.0,level_99,2,999999999.0,Tue Jul 05 08:43:37 UTC 2011
6,Tue Jul 05 08:43:37 UTC 2011,5000.0,level_88,2,10000.0,Tue Jul 05 08:43:37 UTC 2011
7,Tue Jul 05 08:43:37 UTC 2011,1000.0,level_66,2,5000.0,Tue Jul 05 08:43:37 UTC 2011
8,Tue Jul 05 08:43:37 UTC 2011,0.0,level_11,2,1000.0,Tue Jul 05 08:43:37 UTC 2011
9,Tue Jul 05 08:43:37 UTC 2011,10000.0,level_99,3,999999999.0,Tue Jul 05 08:43:37 UTC 2011
10,Tue Jul 05 08:43:37 UTC 2011,5000.0,level_88,3,10000.0,Tue Jul 05 08:43:37 UTC 2011
11,Tue Jul 05 08:43:37 UTC 2011,1000.0,level_66,3,5000.0,Tue Jul 05 08:43:37 UTC 2011
12,Tue Jul 05 08:43:37 UTC 2011,0.0,level_11,3,1000.0,Tue Jul 05 08:43:37 UTC 2011
13,Tue Jul 05 08:43:37 UTC 2011,10000.0,level_99,4,999999999.0,Tue Jul 05 08:43:37 UTC 2011
14,Tue Jul 05 08:43:37 UTC 2011,5000.0,level_88,4,10000.0,Tue Jul 05 08:43:37 UTC 2011
15,Tue Jul 05 08:43:37 UTC 2011,1000.0,level_66,4,5000.0,Tue Jul 05 08:43:37 UTC 2011
16,Tue Jul 05 08:43:37 UTC 2011,0.0,level_11,4,1000.0,Tue Jul 05 08:43:37 UTC 2011
17,Tue Jul 05 08:43:37 UTC 2011,10000.0,level_99,5,999999999.0,Tue Jul 05 08:43:37 UTC 2011
18,Tue Jul 05 08:43:37 UTC 2011,5000.0,level_88,5,10000.0,Tue Jul 05 08:43:37 UTC 2011
19,Tue Jul 05 08:43:37 UTC 2011,1000.0,level_66,5,5000.0,Tue Jul 05 08:43:37 UTC 2011
20,Tue Jul 05 08:43:37 UTC 2011,0.0,level_11,5,1000.0,Tue Jul 05 08:43:37 UTC 2011
21,Tue Jul 05 08:43:37 UTC 2011,10000.0,level_99,6,999999999.0,Tue Jul 05 08:43:37 UTC 2011
22,Tue Jul 05 08:43:37 UTC 2011,5000.0,level_88,6,10000.0,Tue Jul 05 08:43:37 UTC 2011
23,Tue Jul 05 08:43:37 UTC 2011,1000.0,level_66,6,5000.0,Tue Jul 05 08:43:37 UTC 2011
